app_id,frequency
5e9e195d,74
5f45042c,2
5f8a563a,604
608daad6,17
60b221bb,13
6103360b,2989
615f9b11,1132
617593f1,7427
61a91509,550
6215072c,1
62ac1778,311
63946c5d,9
648fdd97,1
651c4f21,1
6594fb0d,3
65cc2ef6,33
66df8d90,4
66ea0474,102
67dbeb7b,3
67fc9010,32
68443aec,1
68d68b58,799
6968ee16,1
6a55c56f,2
6a7dabb8,206
6b459a7c,211
6ba16d3f,94
6c696ca9,1
6e036c76,1
6e2b6365,1085
6e8ed612,1562
6ec849f9,3
6f1ba682,2
6f885d04,2
6fa490b8,2
708dfde4,3
7254a68a,5
72c5736c,26
73712e8e,5
74a715db,6
755e6b39,1024
75f982b2,8
764b041a,42
76996387,27
76a875e3,553
76b29831,4590
76cfdf87,507
76e4c7d7,41
77300e8f,322
77571dab,3099
7768ed2d,8
777e08a9,3
77dc8d20,13
783850e9,9
7878d27a,3
79819c64,5
7a22bf0c,20
7a9516a6,21
7b126e02,5
7ccb49ea,9
7de7c6df,13
7e569755,15
7ed88069,278
7f0775ec,270
7f7191f0,2
7fc95fd4,6
7fca0fed,1
80128615,4
803ec009,71
8064b866,14
80be88ba,3
815dd4a6,3
81abf0d3,182
81b23751,19
81e18022,21
81e3659b,3
821fec8a,1
82f0a84c,8
8378679d,3
83910313,2
839a8733,20
83b48f1d,6
84257b2a,739
8463d194,9
856af217,100
85ad8c87,1
869f835b,72
8743dc3f,4
87beb8f7,2
87f6742c,1
883e7107,379
89309180,10
893638de,10
89781b2a,1
898b100b,2
89e05e27,69
8b57a39e,5087
8bfb92e0,2647
8c2919f4,109
8c5c10d5,24
8d586e83,2
8dd169cd,9
8e7b1f22,2
8e88f3b0,38
8f43410d,3
8fe94112,23
905ced64,172
90b30352,23
91f26643,28
9208bda3,4
928e816b,116
92c7e735,22
931bd03f,6
934846f6,77
94b2bbe1,90
94c1094a,1
94d6c4db,33
94f4d869,1
95227210,2
95396283,263
954c4f3a,1
95720db1,1
95b2f793,1
95c8aa2d,4
96cf2eff,6
97fbf2a9,1
98c78c59,1
98eb080a,1
98fed791,218766
9a23aca1,1861
9a61d3a2,1
9a93ae28,3
9aa044eb,2
9ab2f0f5,459
9b4e75eb,131
9bd7495a,2
9bf7db67,65
9bf926a2,33
9c13b419,757812
9c1dd3bd,203
9d948ab7,4
9e2e46a1,31
9eb1c979,1
9f59fa6e,2
9f818342,42
9f819d54,223
9fa76e71,4
9ffa8935,45
a1059cc4,1
a16966d0,30
a264a811,407
a26b9df5,3
a27c9035,183
a3271489,5
a3da6b98,1
a431fe52,2
a438224a,369
a527e531,1685
a551dd41,2
a5b2e648,4
a5ce66e5,4
a6c00482,1
a6c73d24,19
a6c745fa,4
a6eb5464,2
a78a8c95,1
a7d48d52,5
a7f34209,2
a86be6b8,441
a8843d9e,208
a8b02721,4
a8e3ba45,1
a904a029,1
a9fcb58c,9
aa0ba073,553
aae615a2,46
acb0c87a,30
acc462e8,2
acc49a38,249
acecd478,4
ad716813,2
adf3d844,590
ae0d56c2,3
ae288e90,345
ae371647,4
aec2a432,574
aed93423,2
aedd000e,6
aee65c20,253
af577022,3
afc924d0,67
b07a21ce,3
b081cf3f,8
b15f89fa,5
b16782a6,3
b20d2b65,2
b2238530,120
b24cb9b3,3
b407923d,9
b411755c,2
b450a270,3
b4b8f118,5
b57162db,2
b745d2a8,7
b8d59292,10
b8d7d691,4
ba35fcc0,6
ba6cb7bb,46
ba8f7380,6
bab3297f,32
bae92a2e,1
bb3a1c23,398
be289138,385
be5c7a73,22
be77a34a,7
bef83035,72
bf572654,73
bf9b232f,1
c119fae5,4
c1fe8d1d,8
c21e2b68,1
c280c66e,34
c29c5e5e,2
c2ffd81d,22
c32f83c4,1
c3f37945,9
c4053397,9
c486a4e9,33
c4b43821,4
c5087f5b,3
c52e046d,7
c5a153ec,22
c6b05989,41
c6f3d910,2
c78fdf3e,2
c8ca5446,1
c97e5544,18
c9a4da9f,33
c9c56949,181
ca03ed51,1
cbb9736b,76
cbef836e,37
cc9e8b0a,21
cce916a1,4
cd7215f8,1
cd7d8c60,113
cdaa7075,9
cdee16fd,4
ce478134,2
ce703ce9,474
ced09180,109
cee65140,365
cf3923ca,1281
cf7e57bf,1
cfbd8210,9183
d08bbd9e,7
d117061f,20
d14986f2,31
d1fa4b57,164
d23d7dd5,14
d2474af5,6
d263e0bd,5
d2bb6502,20050
d3454c2f,12
d41279bd,17
d435f4a8,8
d4546f0f,2
d456d9e1,27
d465e286,206
d472533e,10
d4fa0b7a,4
d550f656,11
d57a6e6d,61
d58baed7,4
d61fe7ed,1
d62ad100,1
d6ae7dfd,5
d705b371,1
d7b59e92,4
d8c5c331,1
d90f7250,32
d931add2,6
d982cb44,1
d995433a,83
dc60a3f2,2
dc921814,821
dcc3cceb,1546
dd6893b8,8
de14e0b2,133
de63ead5,1
de67f6f7,102
df9fba61,25
dfe3fecf,33
e051ee19,183
e0b9951f,2
e0ddd708,2
e109e9bd,2193
e125e3e1,197
e1de1836,1
e2e6a1c6,1
e35a1bc1,26
e38b8698,8
e4a48edf,64
e4dea589,1
e5610880,20
e62fc603,53
e68eb5b0,1988
e6c8a891,2
e713d014,1
e73b02df,17
e77cd59e,2
e798271f,20
e7cffb6e,88
e7f93031,2
e8691eac,5584
e8aaa737,34
e940b707,2
e95d1da9,4
e9617645,10
e9a3c485,17
e9ec1d4d,71
e9f5be3d,164
eb5b4c4a,13
ebdd474a,770
ec430266,2
ec4ffa92,4222
ed15e7a6,2
edc32781,99
edfd198c,3
ee010089,1
efebedb9,1
eff60a03,6
f040fcc8,147
f06b3817,93
f0b7e4a7,8
f1197d56,1
f12ca24e,1
f19e91fa,1
f2960df0,46
f2d3b6e8,4
f35491aa,1
f3768beb,28
f3cb5e7f,97
f424aedc,18
f500ad72,1
f531ee62,4
f6b22a1f,47
f757bb8f,18871
f7624b6e,82
f768667f,9
f7c1a12e,7
f858de9a,60
f8a26745,5
f8b02c88,75
f92205b5,24
f9353245,18
f945b5c0,1
f95017c9,8
f9f1f828,36
fa0d35da,158
fb7c70a3,49676
fb87be63,4
fb93bce5,2
fba5feab,1
fbafdcee,23
fcc64f3d,10
fce64fd5,372
fd257cc8,105
fd42baac,6
fd580d99,485
fd5f799a,5679
fdb9b8ff,2
feb2dcdb,2027
fec566d0,18
ff5328fd,75
